Date,Title,Summary,Source,URL
20171117,"J.B. Hunt, Wal-Mart climb aboard Tesla's electric truck","Wal-Mart Stores Inc and J.B. Hunt have placed high-profile orders for Tesla's new electric Semi trucks, though initial plans indicate testing rather than large-volume purchases. Customers are reserving trucks with $5,000 deposits, reflecting uncertainty in the electric commercial vehicle market. Tesla and other manufacturers are investing in electric trucks, anticipating a market shift driven by emissions regulations and government incentives.",Reuters,https://www.reuters.com/article/business/jb-hunt-wal-mart-climb-aboard-teslas-electric-truck-idUSKBN1DH1GH/
20171119,Tesla unveils ambitious electric semi-truck,"Tesla unveiled its new electric semitractor-trailer, with CEO Elon Musk stating it can travel 500 miles on a single charge with a full 80,000-pound load and will be more cost-effective than diesel semis. Production is set to begin in 2019, with a $5,000 deposit required, but the semi's price was not disclosed. The announcement comes amidst Tesla's production struggles with the Model 3 and other ventures.",ABC30 Fresno,https://abc30.com/post/tesla-unveils-ambitious-semi-truck/2668067/
20171120,J.B. Hunt Transport Services reserves Tesla electric Class 8 trucks,"J.B. Hunt Transport Services announced a reservation to purchase multiple Tesla Semi electric Class 8 trucks, unveiled by Tesla on November 16. The company plans to deploy these electric tractors to its Intermodal and Dedicated Contract Services divisions for West Coast operations, particularly for local and dray routes, aligning with its $500 million investment in technology and sustainable initiatives.",Fleet Equipment Magazine,https://www.fleetequipmentmag.com/j-b-hunt-transport-services-reserves-tesla-electric-class-8-trucks/
20171121,Elon Musk’s fast route to more cash: A new Tesla Roadster,"Elon Musk surprised attendees at a Tesla event by unveiling a new version of the Roadster, an expensive electric sports car that could quickly generate over $250 million. This comes as Tesla faces a cash drain, and the new Roadster is claimed to be the fastest production car ever. The introduction of the Roadster offers a potential fast route to additional funding for Tesla Inc.",MarketWatch,https://www.marketwatch.com/story/elon-musks-fast-route-to-more-cash-a-new-tesla-roadster-2017-11-17?gaa_at=eafs&gaa_n=AWEtsqcOf4BjS9qbcVYxHJYic3UPsLOhI0JhKS5NbO2gl4vrHuANsnHyG-Fw&gaa_ts=690842c7&gaa_sig=x_hsko3hSLRZQP7MANMhaa07_QCitPgANZfc-DczXbd5ZE_oEnetmqqMUI9hE9osMIy9DcNAAZfbwkM4tqNoJg%3D%3D
20171121,Major Fleets Line Up to Test Tesla Semi,"Major trucking companies and retailers, including J.B. Hunt, NFI Industries, Wal-Mart, Meijer, and Loblaw Cos., have placed reservations for or plan to test the all-electric Tesla Semi, which is scheduled to enter production in 2019. These companies aim to evaluate the truck's performance in their supply chains, reduce their carbon footprint, and potentially realize cost savings through sustainable technology. While fleets are enthusiastic about the prospect of electric trucks, some key questions remain regarding the economic case, price, and battery pack weight.",Transport Topics,https://www.ttnews.com/articles/major-fleets-line-test-tesla-semi
20171122,Retailers to Pilot New Tesla Electric Semi,"Several major retailers, including Meijer, J.B. Hunt Transport Services, Inc., and Walmart, are partnering with Tesla to pilot its new electric semi-trucks. These partnerships aim to test the vehicles' performance, reduce carbon footprints, and achieve cost savings through improved fuel efficiency. Production for the semis is expected to begin in 2019, following their unveiling by Elon Musk.",AndNowUKnow,https://www.andnowuknow.com/whats-store/retailers-pilot-new-tesla-electric-semi/jessica-donnel/56130
20171127,Lucid moves its electric car ambitions into a spacious new HQ,"Lucid is relocating its headquarters to a new, larger facility in Newark, California, to accommodate growth as it prepares to launch its first vehicle, the Lucid Air. The Lucid Air is an all-electric luxury sport sedan aiming for a 2019 launch, designed to compete with Tesla's Model S, offering high performance and collaborative consumption features. The move signifies a critical phase for Lucid's product development and ambition in the electric vehicle market.",TechCrunch,https://techcrunch.com/2017/11/27/lucid-moves-its-electric-car-ambitions-into-a-spacious-new-hq/
20171128,Tesla Reveals Price Range for Electric Semi,"Tesla Inc. has announced the expected price range for its all-electric Class 8 truck, the Tesla Semi, will be between $150,000 and $200,000. The truck will offer 300 or 500 miles of range and is anticipated to enter production in 2019, with a ""founders series"" option available for $200,000. Tesla projects significant fuel savings and a two-year payback period for the Semi.",Transport Topics,https://www.ttnews.com/articles/tesla-reveals-price-range-electric-semi
20171129,"Build fast, fix later: speed hurts quality at Tesla, some workers say","A Reuters investigation, based on accounts from nine current and former Tesla employees, reveals that a significant percentage of Model S and Model X vehicles require fixes after rolling off the assembly line, with some exceeding 90% defect rates. This ""build fast, fix later"" approach, driven by pressure to maintain production speed, results in costly rework and raises concers about Tesla's ability to scale high-quality manufacturing for its mass-market Model 3. Despite Tesla's claims of rigorous quality control, experts and workers indicate that persistent defects and a lack of manufacturing experience hinder the company's quality standards compared to established luxury automakers.",Reuters,https://www.reuters.com/article/technology/build-fast-fix-later-speed-hurts-quality-at-tesla-some-workers-say-idUSKBN1DT0LT/
20171201,Tesla builds world’s largest battery in Australian outback,"Tesla has officially plugged in the world's largest lithium-ion battery into Australia's state grid, fulfilling Elon Musk's 100-day guarantee. Located near Jamestown, Australia, the 100-megawatt battery stores energy from the Hornsdale Wind Farm and can power 30,000 homes for up to an hour. This initiative aims to stabilize South Australia's power grid, which has experienced blackouts, and makes the state a leader in dispatchable renewable energy.",Los Angeles Times,https://www.latimes.com/business/technology/la-fi-tn-tesla-australia-20171201-story.html
20171201,Tesla Wannabe Lucid Takes on the Auto Industry With an Electric Stunner,"Lucid, a Silicon Valley-based electric vehicle startup, is positioning itself as a competitor to Tesla with its luxurious Air sedan. The company emphasizes a pragmatic approach to production, leveraging the experience of former Tesla Model S chief engineer Peter Rawlinson and planning to gradually scale up manufacturing to eventually produce 130,000 cars annually in Casa Grande, Arizona. Lucid aims to capitalize on the growing global demand for electric vehicles, particularly in markets like China that favor large, luxurious sedans.",WIRED,https://www.wired.com/story/lucid-tesla-wannabe-electric-sedan/
20171206,"First Trust Nasdaq Transportation ETF ETF Price, Holdings, & News (NASDAQ:FTXR)","The First Trust Nasdaq Transportation ETF (FTXR) tracks an index of 30 U.S. transportation companies, with major holdings including General Motors, Tesla, and Union Pacific. The ETF has seen its shares increase by 8.8% this year, trading at $42.20 as of February 27, 2026. Institutional investors like Goldman Sachs Group Inc. and Maridea Wealth Management LLC are significant shareholders.",MarketBeat,https://www.marketbeat.com/stocks/NASDAQ/FTXR/
20171207,Anheuser-Busch Orders 40 Tesla Semi Trucks,"Anheuser-Busch has reserved 40 of Tesla Inc.'s all-electric Semi trucks to reduce fuel costs and vehicle emissions. The U.S. subsidiary plans to use these trucks for shipments to wholesalers within a 150 to 200-mile range of its breweries, aligning with Tesla's promised 500-mile range. These vehicles will be integrated into the brewer's dedicated fleets of approximately 750 trucks, which are managed by outside carriers.",The Wall Street Journal,https://www.wsj.com/articles/anheuser-busch-orders-40-tesla-semi-trucks-1512648180?gaa_at=eafs&gaa_n=AWEtsqeM6B2iF5rLAJwGKbmUnVE9c6HM3oOdWQry2xDGMDtotuwhhR0WvnsW&gaa_ts=690842a5&gaa_sig=2RMnFD3SJfZdvm6VJaES5j2cW2w9if7jSLff59BvT7hvxwVNCCFDlUAPXmU0Iw_cRZgil1vgT1SM0mPrP16tOw%3D%3D
20171212,"Industry leaders Rusty Rush & Michael McRoberts of Rush Enterprises talk electric trucks, the growing Tech Rodeo, domestic energy & market conditions","Rusty Rush, head of Rush Truck Centers, and Michael McRoberts discuss the future of electric trucks, anticipating their primary role in the medium-duty, last-mile delivery segment rather than heavy-duty, long-haul trucking. They express skepticism about Tesla's direct sales and service model for commercial vehicles and highlight challenges like infrastructure and payload. The article also touches on the expanding Tech Rodeo, the tech shortage, economic impact on trucking, and the outlook for 2018.",Commercial Carrier Journal,https://www.ccjdigital.com/trucks/article/15050330/industry-leaders-rusty-rush-michael-mcroberts-of-rush-enterprises-talk-electric-trucks-the-growing-tech-rodeo-domestic-energy-market-conditions
20171212,PepsiCo makes biggest public pre-order of Tesla Semis: 100 trucks,"PepsiCo Inc. has placed the largest known public pre-order for Tesla's electric Semi trucks, reserving 100 vehicles. This move aims to reduce fuel costs and fleet emissions, aligning with PepsiCo's goal to cut greenhouse gas emissions across its supply chain by 20 percent by 2030. The beverage and snack giant plans to use the Semis for shipments between manufacturing facilities, distribution centers, and retailers within the trucks' 500-mile range.",Reuters,https://www.reuters.com/article/business/pepsico-makes-biggest-public-pre-order-of-tesla-semis-100-trucks-idUSKBN1E61N8/
